"Recipe","File","Line"
"structural.sealed_class","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceConfiguration.cs","20"
"structural.sealed_class","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceConfiguration.cs","31"
"structural.sealed_class","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryReadStore.cs","6"
"structural.sealed_class","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceMaintenanceRunner.cs","6"
"structural.sealed_class","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPartitionStore.cs","6"
"structural.sealed_class","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryOutboxProcessor.cs","7"
"structural.sealed_class","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","39"
"structural.sealed_class","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","67"
"structural.sealed_class","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","212"
"structural.sealed_class","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","406"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRelayApplicationService.cs","11"
"structural.sealed_class","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderThinkingCapability.cs","87"
"structural.sealed_class","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderThinkingCapability.cs","90"
"structural.sealed_class","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderThinkingCapability.cs","93"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderServiceIdentity.cs","5"
"structural.sealed_class","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRecoveryStore.cs","6"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","106"
"structural.sealed_class","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryOutboxWriter.cs","5"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderServiceIdentityConfiguration.cs","6"
"structural.sealed_class","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryMaintenanceHostedService.cs","8"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderServiceIdentityStore.cs","9"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSource.cs","6"
"structural.sealed_class","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRoutingModelIdCodec.cs","25"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceConfiguration.cs","9"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceSyncService.cs","8"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceSyncService.cs","387"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","9"
"structural.sealed_class","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceSecretDeletionReferencePolicy.cs","7"
"inline.indexof_literal","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","108"
"inline.comparison_candidates","src/MAF/Common/CanDoItAll.AgentFramework.Persistence/History/FileProviderHistoryJournal.cs","32"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImageExecutionTargetResolver.cs","76"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImageExecutionTargetResolver.cs","81"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImageExecutionTargetResolver.cs","82"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderDatabaseTransferGuard.cs","37"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCanonicalEntryWriter.cs","21"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCanonicalEntryWriter.cs","23"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderHttpRelayClient.cs","439"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCoverageReader.cs","15"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Application/HistoryQueryBinding.cs","38"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSseRelayStream.cs","384"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayThinkingPolicy.cs","44"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderPorts.cs","175"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderPorts.cs","188"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","178"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","551"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","552"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","650"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","652"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","660"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderProtocol.cs","42"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayRequestPolicy.cs","68"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayRequestPolicy.cs","1015"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayRequestPolicy.cs","1190"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayRequestPolicy.cs","1272"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","24"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","25"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","26"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","52"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","53"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","121"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","125"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","126"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderOpenAiContracts.cs","128"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayPolicies.cs","43"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayPolicies.cs","69"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderPublicationEligibilityPolicy.cs","233"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderPublicationEligibilityPolicy.cs","259"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderThinkingCapability.cs","45"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderThinkingCapability.cs","46"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","324"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","325"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","326"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","327"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","328"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","329"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","330"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","331"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","332"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","333"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","334"
"inline.comparison_candidates","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderIdentifiers.cs","115"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","26"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","29"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","13"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","45"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","46"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","89"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","198"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","199"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","200"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","201"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","91"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","120"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","131"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","185"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","44"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","64"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","65"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","125"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","127"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","131"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","132"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","138"
"inline.comparison_candidates","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","139"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRelayApplicationService.cs","89"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRelayApplicationService.cs","412"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRelayApplicationService.cs","413"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","272"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","383"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","391"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","393"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","451"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","453"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","455"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","457"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","464"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","379"
"inline.comparison_candidates","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceTransitions.cs","276"
"inline.replace","src/MAF/Common/CanDoItAll.AgentFramework.Persistence/History/FileProviderHistoryJournal.cs","26"
"inline.replace","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Application/HistoryTextCapture.cs","29"
"inline.replace","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Application/HistoryTextCapture.cs","32"
"inline.replace","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRoutingModelIdCodec.cs","116"
"inline.replace","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRoutingModelIdCodec.cs","117"
"inline.replace","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRoutingModelIdCodec.cs","245"
"inline.replace","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRoutingModelIdCodec.cs","258"
"inline.replace","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRoutingModelIdCodec.cs","259"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayRequestPolicy.cs","464"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderCatalogQueryService.cs","66"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderCatalogQueryService.cs","97"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayAdapterRegistry.cs","45"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayAdapterRegistry.cs","46"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayAdapterRegistry.cs","61"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayAdapterRegistry.cs","75"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayAdapterRegistry.cs","77"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayAdapterRegistry.cs","122"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayAdapterRegistry.cs","139"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayAdapterRegistry.cs","158"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderCatalogProjection.cs","113"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderCatalogProjection.cs","114"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderCatalogProjection.cs","160"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderHistorySource.cs","33"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderHistorySource.cs","49"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderHistorySource.cs","53"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImportConfiguration.cs","42"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImportConfiguration.cs","59"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderInvocationAuditService.cs","32"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderInvocationAuditService.cs","33"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderInvocationAuditService.cs","63"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderInvocationAuditService.cs","64"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImportTransitions.cs","22"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImportTransitions.cs","115"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImportTransitions.cs","120"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImportTransitions.cs","131"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImportTransitions.cs","136"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImportTransitions.cs","166"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","381"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","382"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","385"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","386"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","390"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderManagementService.cs","101"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderManagementService.cs","104"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderManagementService.cs","105"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderManagementService.cs","259"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderManagementService.cs","278"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderOpenAiContracts.cs","82"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderOpenAiContracts.cs","89"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCanonicalRevision.cs","25"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCanonicalRevision.cs","73"
"inline.linq_select_where_order_group","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCanonicalRevision.cs","92"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderInvocationRecoveryService.cs","36"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderInvocationRecoveryService.cs","39"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderInvocationRecoveryService.cs","41"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderInvocationRecoveryService.cs","97"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderInvocationRecoveryService.cs","98"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderPersistenceContracts.cs","213"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","9"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","50"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","53"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","58"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCoverageReader.cs","8"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCoverageReader.cs","15"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCoverageReader.cs","16"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDetailStore.cs","81"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDetailStore.cs","97"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCanonicalEntryWriter.cs","20"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCanonicalEntryWriter.cs","21"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCanonicalEntryWriter.cs","23"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryMaintenanceHostedService.cs","22"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryMaintenanceHostedService.cs","55"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryOutboxProcessor.cs","26"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryOutboxProcessor.cs","27"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","8"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","12"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","13"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","22"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","24"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","27"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","30"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","33"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","36"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","39"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","42"
